,Unnamed: 0,cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
7210,7378,5.0,0.34,40.75631713867188,-73.97801971435547,1,40.761024475097656,-73.97528076171875,0,2,3,1,28,17,31,19,3,1,28,17,36,41
7211,7379,6.0,0.9,40.74075698852539,-73.98198699951172,1,40.74959182739258,-73.98810577392578,0,1,2,1,6,20,11,55,2,1,6,20,17,34
7212,7380,10.0,2.33,40.76374053955078,-73.97582244873047,2,40.7889518737793,-73.97039031982422,0,2,5,1,2,18,38,53,5,1,2,18,50,25
7213,7381,5.5,0.8,40.77162170410156,-73.98278045654297,2,40.76240921020508,-73.98638153076172,0,1,3,1,28,19,2,35,3,1,28,19,8,0
7214,7382,24.5,8.25,40.71318817138672,-74.01383209228516,1,40.75611877441406,-73.97280883789062,0,2,6,1,10,9,18,15,6,1,10,9,34,54
7215,7383,28.0,9.3,40.7536506652832,-73.97743225097656,2,40.76890182495117,-73.86274719238281,0,1,1,1,12,13,43,10,1,1,12,14,5,46
7216,7384,8.5,1.71,40.73930740356445,-74.00896453857422,2,40.758113861083984,-73.99288177490234,0,2,3,1,7,12,12,41,3,1,7,12,23,29
7217,7385,7.0,0.9,40.72268676757813,-73.99405670166016,1,40.73245239257813,-73.98534393310547,0,1,4,1,15,22,57,16,4,1,15,23,5,22
7218,7386,5.5,0.79,40.75484848022461,-73.98377227783203,1,40.75114822387695,-73.97138214111328,0,2,2,1,27,19,31,56,2,1,27,19,37,17
7219,7387,52.0,16.5,40.643150329589844,-73.78988647460938,3,40.75298690795898,-73.98545837402344,0,1,4,1,8,13,38,13,4,1,8,14,11,43
7220,7388,11.5,1.66,40.74974060058594,-73.99211120605469,1,40.75358963012695,-73.9708023071289,0,2,3,1,14,13,46,31,3,1,14,14,4,12
7221,7389,22.5,5.19,40.679779052734375,-73.9815673828125,2,40.74589157104492,-73.9881362915039,0,2,5,1,9,22,40,17,5,1,9,23,10,40
7222,7390,11.5,2.3,40.765323638916016,-73.9832763671875,1,40.73764419555664,-74.00463104248047,0,1,6,1,24,21,56,58,6,1,24,22,11,50
7223,7391,10.0,2.7,40.79639053344727,-73.9696273803711,1,40.7609748840332,-73.98696899414062,0,1,1,1,12,0,9,6,1,1,12,0,16,58
7224,7392,9.5,1.6,40.7485466003418,-73.99414825439453,1,40.76089859008789,-73.97557830810547,0,1,2,1,20,11,31,54,2,1,20,11,44,7
7225,7393,6.5,1.21,40.78932189941406,-73.96649932861328,1,40.77981948852539,-73.95613861083984,0,2,4,1,22,21,26,37,4,1,22,21,32,5
7226,7394,52.0,17.9,40.74842071533203,-73.98784637451172,5,40.64641189575195,-73.7835922241211,0,2,3,1,28,18,49,34,3,1,28,19,38,59
7227,7395,4.0,0.51,40.78899002075195,-73.95033264160156,1,40.786216735839844,-73.94573211669922,0,2,5,1,9,10,38,51,5,1,9,10,41,10
7228,7396,13.5,3.9,40.70167922973633,-74.01265716552734,1,40.73661422729492,-73.98190307617188,0,1,2,1,27,19,29,51,2,1,27,19,38,52
7229,7397,7.5,1.35,40.78606033325195,-73.97100067138672,3,40.77510070800781,-73.96309661865234,0,2,2,1,27,22,48,2,2,1,27,22,56,4
7230,7398,6.0,1.05,40.78853988647461,-73.97074127197266,1,40.77949142456055,-73.9811019897461,0,2,1,1,5,16,42,27,1,1,5,16,47,57
7231,7399,7.5,1.42,40.75920104980469,-73.99417114257812,1,40.77587127685547,-73.98750305175781,0,2,5,1,2,19,7,42,5,1,2,19,14,16
7232,7400,7.0,1.1,40.72917938232422,-73.98548889160156,1,40.73801040649414,-74.00021362304688,0,1,4,1,15,14,39,10,4,1,15,14,47,48
7233,7401,13.5,2.23,40.77003860473633,-73.96405792236328,1,40.75071716308594,-73.9870834350586,0,2,1,1,19,14,51,24,1,1,19,15,11,15
7234,7402,11.0,2.3,40.75833129882813,-73.97714233398438,1,40.782958984375,-73.97366333007812,0,1,6,1,17,13,14,30,6,1,17,13,27,35
7235,7403,12.0,1.93,40.78089904785156,-73.95905303955078,2,40.75748825073242,-73.97392272949219,0,2,2,1,20,14,1,46,2,1,20,14,17,37
7236,7404,11.5,2.76,40.74237060546875,-74.00070190429688,3,40.76469039916992,-73.97212219238281,0,2,0,1,4,22,31,53,0,1,4,22,44,47
7237,7405,19.0,6.0,40.72434616088867,-73.9924087524414,2,40.77812957763672,-73.95657348632812,0,1,5,1,2,9,37,0,5,1,2,9,50,37
7238,7406,14.5,3.1,40.7502555847168,-73.99126434326172,1,40.78267288208008,-73.95956420898438,0,1,4,1,22,15,53,55,4,1,22,16,14,9
7239,7407,3.5,0.2,40.74541473388672,-73.99864196777344,1,40.74763870239258,-74.0035171508789,0,1,0,1,4,9,7,44,0,1,4,9,9,25
7240,7408,16.0,3.07,40.72660827636719,-73.97927856445312,2,40.74623107910156,-74.00084686279297,0,2,1,1,5,14,58,39,1,1,5,15,15,51
7241,7409,18.0,5.3,40.71711730957031,-73.94084167480469,1,40.74999237060547,-73.99391174316406,0,1,6,1,3,2,0,59,6,1,3,2,20,56
7242,7410,6.5,1.07,40.73451614379883,-73.99418640136719,6,40.74861145019531,-73.98872375488281,0,2,0,1,25,20,50,50,0,1,25,20,58,8
7243,7411,15.0,4.0,40.70933151245117,-74.01372528076172,1,40.74991226196289,-73.99348449707031,0,1,3,1,21,22,37,59,3,1,21,22,52,54
7244,7412,12.0,2.64,40.78847885131836,-73.95494079589844,1,40.7611083984375,-73.97994995117188,0,2,1,1,5,19,28,56,1,1,5,19,43,53
7245,7413,9.5,0.88,40.75410079956055,-73.9808120727539,1,40.74377059936523,-73.98619842529297,0,2,0,1,25,15,9,28,0,1,25,15,23,2
7246,7414,6.5,0.89,40.75836181640625,-73.9859619140625,1,40.75751876831055,-73.97492218017578,0,2,6,1,24,11,51,17,6,1,24,11,59,49
7247,7415,7.0,1.41,40.78245162963867,-73.9513931274414,5,40.76601791381836,-73.95718383789062,0,2,2,1,13,19,5,47,2,1,13,19,13,8
7248,7417,6.5,1.18,40.735633850097656,-73.98255157470703,1,40.75046920776367,-73.97207641601562,0,2,2,1,27,18,38,41,2,1,27,18,45,28
7249,7418,7.5,1.43,40.77035140991211,-73.9601821899414,1,40.76654052734375,-73.97853088378906,0,2,3,1,21,21,33,26,3,1,21,21,41,37
7250,7419,4.0,0.4,40.74401092529297,-73.9835205078125,1,40.73930740356445,-73.98692321777344,0,1,4,1,29,22,17,16,4,1,29,22,20,21
7251,7420,7.0,1.2,40.7580451965332,-73.97020721435547,1,40.76535415649414,-73.95496368408203,0,1,4,1,15,10,5,43,4,1,15,10,13,30
7252,7421,10.0,1.77,40.77096176147461,-73.98210144042969,2,40.75413131713867,-73.96585845947266,0,2,1,1,5,17,43,21,1,1,5,17,56,37
7253,7422,7.0,0.91,40.75941848754883,-73.96212768554688,1,40.759239196777344,-73.97216796875,0,2,4,1,15,17,52,39,4,1,15,18,1,46
7254,7423,4.0,17.1,40.74349212646485,-73.98533630371094,1,40.74510955810547,-73.98687744140625,0,1,6,1,3,13,24,1,6,1,3,14,24,8
7255,7424,10.0,2.88,40.7015266418457,-74.01258850097656,1,40.71826171875,-73.98845672607422,0,2,3,1,14,22,23,12,3,1,14,22,29,33
7256,7425,5.0,0.78,40.77088928222656,-73.94776916503906,2,40.77811050415039,-73.95217895507812,0,2,3,1,21,17,11,12,3,1,21,17,15,37
7257,7426,8.0,1.4,40.774356842041016,-73.9483642578125,1,40.78972244262695,-73.94313049316406,0,1,5,1,23,11,36,8,5,1,23,11,45,54
7258,7427,5.5,0.65,40.76467514038086,-73.970458984375,1,40.75879669189453,-73.96587371826172,0,2,3,1,7,8,50,27,3,1,7,8,56,28
7259,7428,7.5,1.26,40.769569396972656,-73.99553680419922,1,40.76204681396485,-73.98363494873047,0,2,1,1,19,8,31,15,1,1,19,8,40,38
7260,7429,6.5,1.4,40.75750732421875,-73.97598266601562,2,40.7512092590332,-73.99419403076172,0,1,3,1,14,5,4,32,3,1,14,5,9,57
7261,7430,28.0,9.41,40.77383041381836,-73.87067413330078,1,40.745365142822266,-73.99219512939453,0,2,0,1,18,15,25,34,0,1,18,15,46,4
7262,7431,16.0,3.48,40.73828887939453,-73.97960662841797,1,40.77661895751953,-73.9468002319336,0,2,3,1,14,22,32,22,3,1,14,22,52,1
7263,7432,28.5,6.21,40.70408630371094,-74.01145935058594,1,40.77231216430664,-73.98619079589844,0,2,1,1,26,9,41,39,1,1,26,10,23,31
7264,7434,5.0,0.9,40.72943115234375,-74.00340270996094,1,40.71731567382813,-74.00596618652344,0,1,5,1,30,7,32,15,5,1,30,7,35,36
7265,7435,5.0,0.8,40.772132873535156,-73.96099853515625,1,40.78279113769531,-73.95311737060547,0,1,2,1,27,16,15,4,2,1,27,16,18,41
7266,7436,5.5,0.8,40.73925018310547,-74.00115203857422,2,40.73460006713867,-73.9881820678711,0,2,3,1,21,23,35,6,3,1,21,23,40,23
7267,7437,7.5,1.5,40.73566818237305,-73.99491119384766,1,40.74859237670898,-73.97824096679688,0,1,2,1,13,8,47,26,2,1,13,8,56,3
7268,7438,9.0,1.88,40.782806396484375,-73.95556640625,6,40.77547073364258,-73.97648620605469,0,2,4,1,8,10,20,42,4,1,8,10,29,51
7269,7439,6.0,0.9,40.758445739746094,-73.97694396972656,1,40.75590515136719,-73.99010467529297,0,1,3,1,28,7,40,17,3,1,28,7,46,43
7270,7440,9.5,1.1,40.75041580200195,-73.99124908447266,1,40.7523078918457,-73.97676086425781,0,1,4,1,15,19,49,36,4,1,15,20,3,58
7271,7441,42.0,12.4,40.75922393798828,-73.99574279785156,2,40.77013778686523,-73.86359405517578,0,1,4,1,29,22,54,48,4,1,29,23,35,33
7272,7442,6.0,0.97,40.75030517578125,-73.9789047241211,1,40.738182067871094,-73.98773193359375,0,2,0,1,4,14,18,20,0,1,4,14,24,16
7273,7443,6.0,0.8,40.76197814941406,-73.97882843017578,1,40.75759887695313,-73.96810150146484,0,1,6,1,10,23,44,12,6,1,10,23,50,35
7274,7444,9.0,2.38,40.73405075073242,-73.9926986694336,1,40.76404190063477,-73.9740982055664,0,2,0,1,18,21,8,14,0,1,18,21,16,26
7275,7445,18.5,3.2,40.71716690063477,-73.99543762207031,1,40.74901580810547,-73.9801025390625,0,1,5,1,30,23,45,13,6,1,31,0,14,17
7276,7446,8.5,1.2,40.745323181152344,-73.98163604736328,1,40.74467468261719,-73.9989013671875,0,1,0,1,11,14,15,8,0,1,11,14,25,45
7277,7447,16.0,1.8,40.75384140014648,-73.98605346679688,2,40.740135192871094,-74.0059585571289,0,1,0,1,11,10,3,24,0,1,11,10,29,40
7278,7448,13.5,3.0,40.73678207397461,-73.9727783203125,1,40.76481628417969,-73.98051452636719,0,1,4,1,8,20,16,19,4,1,8,20,33,30
7279,7449,4.5,0.7,40.77404022216797,-73.98504638671875,1,40.76411819458008,-73.99211883544922,0,1,6,1,24,16,12,50,6,1,24,16,15,18
7280,7450,8.0,1.5,40.7514533996582,-73.98235321044922,1,40.76900100708008,-73.98323059082031,0,1,5,1,30,20,18,53,5,1,30,20,28,55
7281,7451,6.5,1.27,40.75627136230469,-73.97036743164062,5,40.75733947753906,-73.98908996582031,0,2,4,1,1,8,12,7,4,1,1,8,17,59
7282,7452,15.0,4.2,40.78539276123047,-73.97132110595703,3,40.7330322265625,-73.9998550415039,0,1,4,1,1,4,51,23,4,1,1,5,6,33
7283,7453,17.5,3.6,40.74892044067383,-73.99237060546875,1,40.77532577514648,-73.95204162597656,0,1,5,1,16,13,23,59,5,1,16,13,47,30
7284,7454,8.5,1.8,40.73845672607422,-73.98973846435547,1,40.7172966003418,-73.99122619628906,0,1,6,1,17,11,34,36,6,1,17,11,43,39
7285,7455,10.0,0.94,40.74818801879883,-73.99639892578125,2,40.74030685424805,-73.98641204833984,0,2,2,1,27,12,13,21,2,1,27,12,28,10
7286,7456,11.5,2.9,40.746341705322266,-74.00924682617188,2,40.78030014038086,-73.98413848876953,0,2,5,1,2,10,54,57,5,1,2,11,6,46
7287,7457,7.0,0.96,40.74393081665039,-73.99662780761719,2,40.75115585327149,-73.99405670166016,0,2,0,1,25,15,47,19,0,1,25,15,55,48
7288,7458,5.5,0.74,40.76987838745117,-73.9919662475586,2,40.76797866821289,-73.98206329345703,0,2,0,1,25,20,52,45,0,1,25,20,57,53
7289,7459,22.0,5.0,40.76626968383789,-73.98191833496094,1,40.71490859985352,-74.01611328125,0,1,0,1,25,10,26,16,0,1,25,10,55,30
7290,7460,9.5,2.1,40.71917724609375,-73.9997787475586,2,40.74167251586914,-74.00394439697266,0,1,1,1,12,2,31,6,1,1,12,2,40,5
7291,7461,31.5,10.0,40.77428817749024,-73.8719482421875,3,40.76316833496094,-73.98567962646484,0,1,2,1,20,9,18,20,2,1,20,9,51,28
7292,7462,4.0,0.5,40.79671478271485,-73.97212219238281,1,40.8040771484375,-73.96693420410156,0,1,1,1,5,23,15,59,1,1,5,23,18,42
7293,7463,5.0,0.8,40.75446319580078,-73.97171020507812,6,40.76249694824219,-73.97444915771484,0,2,5,1,2,22,50,7,5,1,2,22,54,43
7294,7464,12.5,3.07,40.69609832763672,-73.99268341064453,5,40.73088836669922,-73.98902893066406,0,2,1,1,19,19,14,57,1,1,19,19,28,20
7295,7465,12.0,2.69,40.75051879882813,-73.97461700439453,2,40.73123168945313,-74.00422668457031,0,2,3,1,14,18,50,25,3,1,14,19,6,38
7296,7466,5.0,0.7,40.7866325378418,-73.95305633544922,1,40.79170227050781,-73.96504974365234,0,1,4,1,1,0,45,42,4,1,1,0,48,42
7297,7467,28.0,8.3,40.7389030456543,-73.8700180053711,2,40.79252243041992,-73.94601440429688,0,1,1,1,19,2,37,37,1,1,19,3,5,40
7298,7468,10.5,1.0,40.72974395751953,-73.99846649169922,2,40.734859466552734,-73.98603820800781,0,1,5,1,9,21,45,52,5,1,9,22,1,2
7299,7469,11.5,2.4,40.76104736328125,-73.99897766113281,1,40.78075408935547,-73.97276306152344,0,1,1,1,12,16,42,15,1,1,12,16,56,26
7300,7470,6.5,1.51,40.70455932617188,-74.00939178466797,4,40.71841049194336,-74.00041198730469,0,2,6,1,10,2,35,30,6,1,10,2,41,20
7301,7471,5.0,1.0,40.791160583496094,-73.97237396240234,6,40.77833938598633,-73.98179626464844,0,2,0,1,11,19,52,2,0,1,11,19,55,10
7302,7472,5.5,0.74,40.75572967529297,-73.97303009033203,5,40.76129913330078,-73.9826889038086,0,2,5,1,16,23,3,32,5,1,16,23,9,3
7303,7473,6.0,1.1,40.76385116577149,-73.97848510742188,1,40.75590133666992,-73.9908218383789,0,1,3,1,7,7,24,35,3,1,7,7,30,26
7304,7474,13.0,1.5,40.72650909423828,-73.98908996582031,2,40.74486541748047,-73.98896026611328,0,1,5,1,30,21,30,32,5,1,30,21,51,32
7305,7475,9.0,1.94,40.72996139526367,-73.98066711425781,6,40.72000122070313,-74.00518798828125,0,2,1,1,19,0,35,0,1,1,19,0,44,9
7306,7476,17.0,4.32,40.778621673583984,-73.95408630371094,1,40.74169921875,-74.00105285644531,0,2,6,1,17,19,28,38,6,1,17,19,50,0
7307,7477,12.5,1.6,40.749908447265625,-73.99136352539062,2,40.75678253173828,-73.97239685058594,0,1,3,1,7,12,56,22,3,1,7,13,15,0
7308,7478,52.0,19.27,40.72037124633789,-73.97846221923828,1,40.64632797241211,-73.777099609375,0,2,2,1,6,15,29,45,2,1,6,16,11,55
7309,7479,11.0,1.16,40.75659942626953,-73.98943328857422,1,40.74538040161133,-73.98251342773438,0,2,2,1,27,13,19,40,2,1,27,13,36,37
7310,7480,42.5,13.4,40.65283584594727,-73.9615707397461,2,40.768856048583984,-73.86292266845703,0,1,6,1,3,21,19,36,6,1,3,21,57,2
7311,7481,15.5,2.53,40.79040145874024,-73.96566009521484,1,40.76710891723633,-73.96250915527344,0,2,3,1,28,7,32,46,3,1,28,7,56,51
7312,7482,6.0,0.76,40.8224983215332,-73.93854522705078,3,40.82025146484375,-73.94355773925781,0,2,5,1,23,1,29,16,5,1,23,1,35,48
7313,7483,4.5,0.68,40.77970886230469,-73.95996856689453,1,40.78548812866211,-73.96944427490234,0,2,4,1,29,11,34,55,4,1,29,11,37,48
7314,7484,18.5,4.9,40.74518203735352,-73.98690032958984,1,40.705528259277344,-74.0075454711914,0,1,0,1,18,15,51,43,0,1,18,16,9,29
7315,7485,11.5,1.2,40.76789093017578,-73.9620132446289,1,40.76122283935547,-73.97551727294922,0,1,3,1,21,11,49,14,3,1,21,12,7,28
7316,7486,5.0,0.69,40.7974967956543,-73.97151947021484,6,40.79019165039063,-73.9748306274414,0,2,3,1,14,13,25,19,3,1,14,13,29,14
7317,7487,5.0,0.59,40.76837539672852,-73.98223876953125,1,40.76284790039063,-73.97846221923828,0,2,5,1,30,15,33,18,5,1,30,15,37,42
7318,7488,12.0,3.27,40.71939086914063,-73.98593139648438,1,40.75035095214844,-73.97435760498047,0,2,6,1,10,18,20,7,6,1,10,18,30,19
7319,7489,7.5,1.4,40.7422103881836,-73.9809799194336,3,40.75205993652344,-73.97821044921875,0,1,6,1,3,12,41,16,6,1,3,12,49,2
7320,7490,5.5,0.8,40.75053024291992,-73.99468994140625,1,40.75102233886719,-74.00579833984375,0,2,4,1,22,20,39,24,4,1,22,20,43,51
7321,7491,29.5,10.28,40.77427673339844,-73.87117004394531,1,40.774322509765625,-73.97748565673828,0,2,6,1,10,8,26,16,6,1,10,8,48,12
7322,7492,11.5,2.38,40.76982879638672,-73.98231506347656,1,40.77519607543945,-73.95376586914062,0,2,5,1,30,10,26,4,5,1,30,10,39,27
7323,7493,9.5,1.74,40.74681854248047,-73.97123718261719,2,40.76578903198242,-73.9654769897461,0,2,0,1,4,12,58,33,0,1,4,13,10,5
7324,7494,6.5,1.44,40.77613830566406,-73.97612762451172,4,40.78074645996094,-73.95881652832031,0,2,2,1,6,19,54,48,2,1,6,20,0,28
7325,7495,9.0,1.37,40.75421905517578,-73.98817443847656,1,40.744232177734375,-73.976318359375,0,2,1,1,19,8,39,50,1,1,19,8,51,24
7326,7496,8.0,1.31,40.763431549072266,-73.9854965209961,1,40.74866104125977,-73.98844909667969,0,2,4,1,15,11,6,26,4,1,15,11,15,54
7327,7497,12.0,2.71,40.75640106201172,-73.98674011230469,2,40.78295135498047,-73.95955657958984,0,2,1,1,12,19,37,43,1,1,12,19,52,27
7328,7498,28.0,8.4,40.85134506225586,-73.94071197509766,2,40.76302719116211,-73.9677505493164,0,1,4,1,8,15,55,5,4,1,8,16,25,53
7329,7499,7.5,1.4,40.76852035522461,-73.98535919189453,1,40.786338806152344,-73.97238159179688,0,2,3,1,21,13,0,19,3,1,21,13,8,47
7330,7500,28.0,9.6,40.75569915771485,-73.98882293701172,1,40.76890182495117,-73.8629379272461,0,1,6,1,17,22,26,19,6,1,17,22,47,6
7331,7501,7.0,1.36,40.76206970214844,-73.97908782958984,1,40.75123977661133,-73.99060821533203,0,2,0,1,4,16,13,16,0,1,4,16,20,39
7332,7502,52.0,19.0,40.74340438842773,-74.00543975830078,1,40.64505386352539,-73.78114318847656,0,1,1,1,5,15,45,40,1,1,5,16,28,56
7333,7503,11.5,1.56,40.733646392822266,-74.0024642944336,3,40.72461318969727,-73.98180389404297,0,2,4,1,8,22,4,34,4,1,8,22,21,28
7334,7504,11.0,1.9,40.73811340332031,-73.99637603759766,1,40.73059844970703,-73.9903564453125,0,1,6,1,10,17,35,0,6,1,10,17,49,17
7335,7505,5.5,0.89,40.765960693359375,-73.97200775146484,6,40.76407241821289,-73.9588394165039,0,2,3,1,7,23,35,45,3,1,7,23,40,23
7336,7506,8.5,1.5,40.730628967285156,-73.99998474121094,1,40.74352645874024,-73.98596954345703,0,1,5,1,30,17,11,12,5,1,30,17,21,39
7337,7507,28.5,9.62,40.7646713256836,-73.97603607177734,5,40.77399826049805,-73.87446594238281,0,2,4,1,29,23,40,23,5,1,30,0,3,21
7338,7508,21.5,6.8,40.75885009765625,-73.97193908691406,1,40.7054328918457,-74.01715087890625,0,1,2,1,13,7,24,25,2,1,13,7,42,53
7339,7509,7.5,1.3,40.74963760375977,-73.98688507080078,1,40.75482177734375,-73.97116088867188,0,1,6,1,24,20,42,26,6,1,24,20,51,19
7340,7510,7.0,0.4,40.77043533325195,-73.95637512207031,1,40.76667785644531,-73.9538803100586,0,1,3,1,21,13,13,28,3,1,21,13,22,52
7341,7511,9.5,2.22,40.73548126220703,-73.98261260986328,6,40.755279541015625,-73.990478515625,0,2,4,1,8,5,57,9,4,1,8,6,6,10
7342,7512,6.5,0.9,40.75225067138672,-74.00450897216797,1,40.74549865722656,-73.99091339111328,0,1,3,1,7,12,19,51,3,1,7,12,27,37
7343,7513,13.0,3.2,40.77316284179688,-73.94847106933594,1,40.75217819213867,-73.98526763916016,0,1,5,1,16,20,27,31,5,1,16,20,42,9
7344,7514,7.5,1.5,40.7226448059082,-74.0035171508789,1,40.73928451538086,-74.00809478759766,0,1,5,1,9,13,51,36,5,1,9,13,59,19
7345,7515,18.0,2.75,40.75412368774414,-73.98051452636719,1,40.78370666503906,-73.95216369628906,0,2,4,1,8,9,28,16,4,1,8,9,56,22
7346,7516,7.0,0.9,40.75913619995117,-73.99385833740234,2,40.75217819213867,-73.97734832763672,0,1,6,1,10,14,28,33,6,1,10,14,36,37
7347,7517,4.5,0.53,40.727783203125,-73.99325561523438,6,40.72124481201172,-73.9936294555664,0,2,6,1,3,15,28,29,6,1,3,15,31,49
7348,7518,7.5,1.36,40.78374862670898,-73.97408294677734,1,40.801551818847656,-73.96143341064453,0,2,2,1,27,17,33,19,2,1,27,17,41,9
7349,7519,7.0,0.93,40.73517990112305,-74.00196075439453,1,40.747291564941406,-73.99337005615234,0,2,3,1,28,14,11,0,3,1,28,14,19,23
7350,7520,9.0,1.47,40.75202941894531,-73.98709869384766,3,40.74794006347656,-74.0050277709961,0,2,3,1,21,9,8,7,3,1,21,9,19,39
7351,7521,6.5,0.8,40.74827575683594,-73.98942565917969,1,40.74066162109375,-73.98190307617188,0,1,4,1,15,6,41,16,4,1,15,6,48,9
7352,7522,7.0,1.02,40.75871658325195,-73.98511505126953,1,40.74923324584961,-73.99549865722656,0,2,2,1,6,18,34,35,2,1,6,18,42,42
7353,7523,15.5,3.5,40.70955276489258,-74.0090103149414,1,40.75060653686523,-73.9871826171875,0,1,3,1,28,22,8,58,3,1,28,22,29,22
7354,7524,12.5,3.4,40.78597640991211,-73.97091674804688,1,40.81265640258789,-73.93780517578125,0,2,6,1,3,18,4,44,6,1,3,18,17,2
7355,7525,9.0,2.3,40.80049514770508,-73.95243835449219,1,40.77639770507813,-73.9501724243164,0,1,2,1,20,5,56,18,2,1,20,6,5,28
7356,7526,7.5,1.8,40.77045440673828,-73.95999908447266,1,40.74703979492188,-73.97708129882812,0,1,6,1,10,12,52,49,6,1,10,12,59,26
7357,7527,17.0,4.73,40.69055938720703,-73.99420928955078,5,40.72541046142578,-73.97792053222656,0,2,5,1,9,19,29,15,5,1,9,19,45,2
7358,7528,10.5,1.8,40.77662658691406,-73.96284484863281,1,40.755767822265625,-73.97596740722656,0,1,2,1,20,8,47,33,2,1,20,9,2,34
7359,7529,15.5,4.98,40.69446182250977,-73.99208068847656,1,40.73479843139648,-73.97952270507812,0,2,4,1,15,6,38,41,4,1,15,6,49,1
7360,7530,13.0,3.6,40.77354049682617,-73.98110961914062,1,40.73506546020508,-74.00186920166016,0,1,3,1,21,22,54,31,3,1,21,23,8,0
7361,7531,14.5,1.5,40.763614654541016,-73.9597396850586,1,40.78155899047852,-73.95426177978516,0,1,3,1,7,15,43,8,3,1,7,16,6,56
7362,7532,16.5,2.99,40.70907974243164,-74.01057434082031,5,40.74620056152344,-73.9885025024414,0,2,1,1,12,10,32,4,1,1,12,10,57,29
7363,7533,8.0,1.22,40.77429962158203,-73.95935821533203,6,40.77672958374024,-73.97554016113281,0,2,1,1,26,8,35,59,1,1,26,8,45,58
7364,7534,17.5,2.7,40.749698638916016,-74.00286102294922,1,40.74612808227539,-73.97171783447266,0,1,0,1,25,11,29,27,0,1,25,11,56,8
7365,7535,9.5,1.0,40.76910400390625,-73.98274230957031,2,40.758827209472656,-73.9847412109375,0,1,2,1,20,21,24,51,2,1,20,21,37,38
7366,7536,36.5,12.13,40.64091110229492,-73.96721649169922,1,40.75588607788086,-73.982421875,0,2,0,1,11,19,48,51,0,1,11,20,23,23
7367,7537,4.5,0.69,40.75630187988281,-73.99279022216797,1,40.75777816772461,-74.00066375732422,0,2,5,1,9,13,2,0,5,1,9,13,5,54
7368,7538,9.5,1.79,40.756256103515625,-73.97439575195312,5,40.77226638793945,-73.98263549804688,0,2,3,1,7,21,31,8,3,1,7,21,42,27
7369,7539,8.0,1.28,40.751556396484375,-73.98670959472656,1,40.74108123779297,-73.97856140136719,0,2,4,1,15,7,41,57,4,1,15,7,51,19
7370,7540,5.0,0.8,40.75329971313477,-73.97757720947266,1,40.75974655151367,-73.98912048339844,0,1,3,1,21,1,46,42,3,1,21,1,51,0
7371,7541,5.5,0.82,40.760440826416016,-73.99111938476562,1,40.75870132446289,-73.97914123535156,0,2,4,1,15,10,7,36,4,1,15,10,12,53
7372,7542,13.0,3.4,40.73941421508789,-74.00736999511719,1,40.769676208496094,-73.96903991699219,0,1,4,1,1,13,33,10,4,1,1,13,47,31
7373,7543,9.0,1.95,40.76713943481445,-73.95401763916016,1,40.76185989379883,-73.98052978515625,0,2,4,1,22,16,42,17,4,1,22,16,52,36
7374,7544,26.0,5.4,40.74257278442383,-74.00718688964844,1,40.77172470092773,-73.95113372802734,0,1,3,1,28,19,17,35,3,1,28,19,51,50
7375,7545,9.5,1.14,40.75828170776367,-73.98786926269531,1,40.754249572753906,-73.97897338867188,0,2,6,1,3,11,48,36,6,1,3,12,1,40
7376,7546,8.0,1.61,40.76504135131836,-73.96609497070312,2,40.77858352661133,-73.98167419433594,0,2,0,1,18,9,9,19,0,1,18,9,18,0
7377,7547,16.5,4.2,40.80546951293945,-73.96551513671875,1,40.760990142822266,-73.98201751708984,0,1,4,1,22,7,30,17,4,1,22,7,46,47
7378,7548,11.5,1.7,40.73961639404297,-74.00813293457031,2,40.7491455078125,-73.98748779296875,0,1,5,1,9,12,38,2,5,1,9,12,54,33
7379,7549,5.5,0.8,40.739444732666016,-74.00885009765625,1,40.73727035522461,-73.9969253540039,0,1,0,1,18,11,41,49,0,1,18,11,47,15
7380,7550,24.0,7.98,40.71072387695313,-73.98445129394531,1,40.76183700561523,-73.92507934570312,0,2,0,1,4,6,59,12,0,1,4,7,17,18
7381,7551,52.0,17.23,40.757137298583984,-73.97203826904297,1,40.646671295166016,-73.79000854492188,0,2,4,1,8,11,22,18,4,1,8,11,52,27
7382,7552,19.5,3.67,40.721378326416016,-74.00953674316406,1,40.744571685791016,-73.98318481445312,0,2,3,1,28,16,21,3,3,1,28,16,49,38
